pathways	pvals	adjP	ctype	pathType	universe	coefType	direction
Glycosylation	0.95732815483074	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Chondroitin&Dermatan_Sulfate	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
CS&DS_Polymerization	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Capping	0.696438257053796	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
HS_Sulfation	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar_Synthesis	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
donor_synthesis	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-GlcNAc_Synthesis	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-GalNAc_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-GlcA_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
O-Man	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
O-linked	0.801766746158635	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
TMTC_Type	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
GPI_Linked	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Lipid-linked	0.153965598764617	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
O-GalNAc	0.619006881902681	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Lysosome_Degradation	0.464354193890989	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Lipid-linked_Lysosome_Degradation	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
GlcCer	0.0569310893653412	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
GalCer	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Sulfation	0.107273580969077	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Sugar_Metabolism	0.156518897920363	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Hyaluronan	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Metabolic_GlcAT	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
GlcAT	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Glycosyltransferase	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Transferase	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Glycogene	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Glycosylation_Regulator	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
N-linked	0.476087875014361	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Processing	0.399951956529007	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Core2	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Keratan_Sulfate	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Branching	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Sugar_Transport	0.203050425169723	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Transporters	0.247017563082244	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Glucose_Transport	0.203050425169723	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-Glc_Synthesis	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
HS_Polymerization	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Dolichol_Pathway	0.54824381997075	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
GAG_Lysosome_Degradation	0.225345531644891	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Lysosomal_Targeting	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Type_I_LacNAc	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Elongation_and_Branching	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
C-Man	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
LacdiNAc	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
GDP-Fuc_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
CS&DS_Sulfation	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
GDP-Fuc_Synthesis	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-GalNAc_Synthesis	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Globoside	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Core3	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Lactoside	0.107273580969077	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
O-GlcNAc	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
O-Fuc	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-Gal_Synthesis	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
N-sulfation	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
ABO_BloodGroups	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-Xyl_Synthesis	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
O-Glc	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
HNK-1	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-Gal_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
GDP-Man_Synthesis	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Ganglioside	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
GAG_Extracellular_Degradation	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Acetylation	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Core4	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
PAPS	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Type_II_LacNAc	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-GlcNAc_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-Xyl_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Glycosylation_Regulation	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Neolactoside	0.0815842000369394	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
GDP-Man_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-Glc_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
POMGNT2_Type	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
CMP-Neu5Ac_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Putative_or_Unknown_Pathways	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
UDP-GlcA_Synthesis	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Dystro	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Cytosol_Degradation	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
PAPS_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Modification_Transport	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
CMP-Neu5Ac_Synthesis	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
N-linked_Lysosome_Degradation	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Core1	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
N-linked_Extracellular_Degradation	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
Type_III_LacNAc	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
POMGNT1_Type	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
O-linked_Lysosome_Degradation	1	1	TCGA_ESCA	Pathways	genome	tumorVnormal	up
HA_Extracellular_Degradation	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Extracellular_Degradation	0.148532319623502	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Glycan_Degradation	0.49091011524385	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Pathway	0.850481929651679	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Heparan_Sulfate	0.620525391623962	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
O-Xyl	0.049747846764675	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
GAG	0.00554655686812413	0.554655686812413	TCGA_HNSC	Pathways	genome	tumorVnormal	up
CorePathways	0.27621276730598	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Glycosylation	0.650110592487492	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Chondroitin&Dermatan_Sulfate	0.014407428889279	0.72037144446395	TCGA_HNSC	Pathways	genome	tumorVnormal	up
CS&DS_Polymerization	0.0549952717114436	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Capping	0.971770765836068	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
HS_Sulfation	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar_Synthesis	0.926024462414673	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar	0.969793239505661	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
donor_synthesis	0.976867240736489	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-GlcNAc_Synthesis	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-GalNAc_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-GlcA_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
O-Man	0.727748036446667	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
O-linked	0.218733093192279	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
TMTC_Type	0.534136712052866	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
GPI_Linked	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Lipid-linked	0.9897980481794	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
O-GalNAc	0.28646298225537	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Lysosome_Degradation	0.762595851198533	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Lipid-linked_Lysosome_Degradation	0.682044712759595	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
GlcCer	0.916511115042449	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
GalCer	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Sulfation	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Sugar_Metabolism	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Hyaluronan	0.0801332811690825	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Metabolic_GlcAT	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
GlcAT	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Glycosyltransferase	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Transferase	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Glycogene	0.961122424831154	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Glycosylation_Regulator	0.534136712052866	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
N-linked	0.780505318692955	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Processing	0.587594614434053	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Core2	0.682044712759595	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Keratan_Sulfate	0.0801332811690825	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Branching	0.783000287635538	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Sugar_Transport	0.737327618291488	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Transporters	0.820733025218744	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Glucose_Transport	0.737327618291488	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-Glc_Synthesis	0.481138386969887	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
HS_Polymerization	0.0693781579527341	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Dolichol_Pathway	0.742234909916329	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
GAG_Lysosome_Degradation	0.820733025218744	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Lysosomal_Targeting	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Type_I_LacNAc	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Elongation_and_Branching	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
C-Man	0.534136712052866	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
LacdiNAc	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
GDP-Fuc_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
CS&DS_Sulfation	0.148532319623502	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
GDP-Fuc_Synthesis	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-GalNAc_Synthesis	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Globoside	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Core3	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Lactoside	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
O-GlcNAc	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
O-Fuc	0.210163618524963	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-Gal_Synthesis	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
N-sulfation	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
ABO_BloodGroups	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-Xyl_Synthesis	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
O-Glc	0.534136712052866	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
HNK-1	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-Gal_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
GDP-Man_Synthesis	0.417618932883141	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Ganglioside	0.534136712052866	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
GAG_Extracellular_Degradation	0.0302107809120661	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Acetylation	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Core4	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
PAPS	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Type_II_LacNAc	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-GlcNAc_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-Xyl_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Glycosylation_Regulation	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Neolactoside	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
GDP-Man_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-Glc_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
POMGNT2_Type	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
CMP-Neu5Ac_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Putative_or_Unknown_Pathways	0.173828819924887	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
UDP-GlcA_Synthesis	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Dystro	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Cytosol_Degradation	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
PAPS_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Modification_Transport	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
CMP-Neu5Ac_Synthesis	0.534136712052866	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
N-linked_Lysosome_Degradation	0.615129985434841	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Core1	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
N-linked_Extracellular_Degradation	0.173828819924887	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
Type_III_LacNAc	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
POMGNT1_Type	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
O-linked_Lysosome_Degradation	1	1	TCGA_HNSC	Pathways	genome	tumorVnormal	up
HA_Extracellular_Degradation	0.449814193075648	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Extracellular_Degradation	0.723160444257103	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Glycan_Degradation	0.266632189860752	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Pathway	0.667519440317751	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Heparan_Sulfate	0.807662870690881	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
O-Xyl	0.85953382178491	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
GAG	0.895442802776107	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
CorePathways	0.465992621712223	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Glycosylation	0.778466793898148	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Chondroitin&Dermatan_Sulfate	0.542281113629786	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
CS&DS_Polymerization	0.508563503590695	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Capping	0.897992277860987	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
HS_Sulfation	0.720944686253852	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar_Synthesis	0.637930407671564	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar	0.503810888803359	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
donor_synthesis	0.576320644705854	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-GlcNAc_Synthesis	0.784473855876077	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-GalNAc_Transport	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar_Transport	0.328941774414739	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-GlcA_Transport	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
O-Man	0.611719892595166	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
O-linked	0.592209095654602	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
TMTC_Type	0.745013004437986	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
GPI_Linked	0.833489289170032	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Lipid-linked	0.390060499438155	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
O-GalNAc	0.808347471857742	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Lysosome_Degradation	0.157430802273467	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Lipid-linked_Lysosome_Degradation	0.0623270430628825	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
GlcCer	0.314078454205433	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
GalCer	0.495019210120067	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Sulfation	0.64116036575642	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Sugar_Metabolism	0.818812707278571	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Hyaluronan	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Metabolic_GlcAT	0.833489289170032	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
GlcAT	0.833489289170032	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Glycosyltransferase	0.833489289170032	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Transferase	0.833489289170032	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Glycogene	0.381141757852104	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Glycosylation_Regulator	0.0758713479830014	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
N-linked	0.245731031624751	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Processing	0.365484408693106	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Core2	0.236242626268779	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Keratan_Sulfate	0.64116036575642	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Branching	0.723160444257103	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Sugar_Transport	0.723160444257103	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Transporters	0.833489289170032	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Glucose_Transport	0.723160444257103	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-Glc_Synthesis	0.588412122700254	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
HS_Polymerization	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Dolichol_Pathway	0.423053552458413	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
GAG_Lysosome_Degradation	0.508563503590695	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Lysosomal_Targeting	0.202736898847361	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Type_I_LacNAc	0.871255253438469	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Elongation_and_Branching	0.928105664793434	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
C-Man	0.329602449711721	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
LacdiNAc	0.745013004437986	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
GDP-Fuc_Transport	0.289373516636066	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
CS&DS_Sulfation	0.935000606394597	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
GDP-Fuc_Synthesis	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-GalNAc_Synthesis	0.64116036575642	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Globoside	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Core3	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Lactoside	0.329602449711721	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
O-GlcNAc	0.64116036575642	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
O-Fuc	0.449814193075648	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-Gal_Synthesis	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
N-sulfation	0.64116036575642	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
ABO_BloodGroups	0.495019210120067	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-Xyl_Synthesis	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
O-Glc	0.329602449711721	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
HNK-1	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-Gal_Transport	0.289373516636066	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
GDP-Man_Synthesis	0.784473855876077	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Ganglioside	0.745013004437986	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
GAG_Extracellular_Degradation	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Acetylation	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Core4	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
PAPS	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Type_II_LacNAc	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-GlcNAc_Transport	0.64116036575642	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-Xyl_Transport	0.289373516636066	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Glycosylation_Regulation	0.0837278231520655	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Neolactoside	0.202736898847361	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
GDP-Man_Transport	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-Glc_Transport	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
POMGNT2_Type	0.64116036575642	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
CMP-Neu5Ac_Transport	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Putative_or_Unknown_Pathways	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
UDP-GlcA_Synthesis	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Dystro	0.495019210120067	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Cytosol_Degradation	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
PAPS_Transport	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Modification_Transport	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
CMP-Neu5Ac_Synthesis	0.0758713479830014	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
N-linked_Lysosome_Degradation	0.449814193075648	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Core1	0.64116036575642	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
N-linked_Extracellular_Degradation	1	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
Type_III_LacNAc	0.495019210120067	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
POMGNT1_Type	0.64116036575642	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
O-linked_Lysosome_Degradation	0.289373516636066	1	TCGA_KICH	Pathways	genome	tumorVnormal	up
HA_Extracellular_Degradation	0.745471330104286	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
Extracellular_Degradation	0.888026224736241	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
Glycan_Degradation	0.959317613452635	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
Pathway	0.999999995675363	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
Heparan_Sulfate	0.997577473531377	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
O-Xyl	0.941448964133637	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
GAG	0.978144051968737	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
CorePathways	0.999999907657928	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
Glycosylation	0.999999987312387	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
Chondroitin&Dermatan_Sulfate	0.541451402744358	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
CS&DS_Polymerization	0.673511004552822	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
Capping	0.891448493055868	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
HS_Sulfation	0.962541564709706	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar_Synthesis	0.977227417203964	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar	0.993856895994308	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
donor_synthesis	0.995840006508925	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
UDP-GlcNAc_Synthesis	1	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
UDP-GalNAc_Transport	1	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
Nucleotide_Sugar_Transport	1	1	TCGA_KIRC	Pathways	genome	tumorVnormal	up
